wave,fnu,enu,aper_flux,aper_err,aper_corr,flam,elam
3.1757116375513874,5.150426876942391e-12,7.17674699009914e-14,4.490643e-12,6.620104e-14,1.1622961091168833,1.529025181222386e-19,2.1305858969185187e-21
3.18865972492407,5.228007158829447e-12,7.457609773880497e-14,4.574078e-12,6.7874776e-14,1.1626670958338903,1.539477528918544e-19,2.196022751602905e-21
3.20155736630201,5.166879482799063e-12,7.587190406342446e-14,4.4734563e-12,6.9203696e-14,1.1630373885472183,1.5092434123894833e-19,2.216215256701459e-21
3.2144046580147903,5.185589441027166e-12,7.164985627818417e-14,4.4777485e-12,6.507571e-14,1.1634069791599757,1.5026248440028308e-19,2.076193176054944e-21
3.2272013761524363,5.07437700214416e-12,7.608921536608281e-14,4.460593e-12,6.898697e-14,1.1637758504315325,1.458760957149355e-19,2.187381359115994e-21
3.239949721365808,5.322798395486415e-12,7.476059769000269e-14,4.804702e-12,6.822083e-14,1.164144055240843,1.518158127827336e-19,2.132307117259046e-21
3.2526476585342143,5.32422487099156e-12,7.205771799668009e-14,4.7047327e-12,6.702854e-14,1.1645115243391138,1.5067315451328685e-19,2.0392008115101717e-21
3.265298772138689,5.19097215768966e-12,7.326151769113273e-14,4.578182e-12,6.69071e-14,1.1648783511913368,1.4576604910178301e-19,2.0572335317224482e-21
3.2779001203628337,4.958373029188136e-12,7.172899889813977e-14,4.571758e-12,6.8204265e-14,1.165244440354916,1.3816603584961946e-19,1.9987426066732218e-21
3.2904556416958957,5.182199826267296e-12,7.384352120417528e-14,4.561115e-12,6.8675656e-14,1.1656098962578014,1.4330310734476363e-19,2.041991123576454e-21
3.302962585090949,5.1193474913119546e-12,7.239247160909957e-14,4.536839e-12,6.6852435e-14,1.1659746290002286,1.4049498894110674e-19,1.9867335662212146e-21
3.3154245367503776,4.96814829341317e-12,7.454007851950017e-14,4.4102183e-12,6.969148e-14,1.1663387334744855,1.3532243041527566e-19,2.030322766729334e-21
3.3278387938564276,5.093547328464207e-12,7.289916746637218e-14,4.462316e-12,6.722335e-14,1.1667021211597737,1.3770487608711824e-19,1.970840786481445e-21
3.340209106998936,5.211830182256291e-12,7.85288750836859e-14,4.56006e-12,7.172733e-14,1.1670648924396219,1.3986095140801963e-19,2.1073447902423896e-21
3.3525324067079314,5.243141654875418e-12,7.586683142741314e-14,4.571856e-12,6.9919636e-14,1.1674269480146664,1.3966872072522773e-19,2.0209683408210477e-21
3.3648124697995776,5.061191550364233e-12,7.682434880333939e-14,4.3516163e-12,7.008121e-14,1.1677883896809576,1.3383958393542495e-19,2.031564855356827e-21
3.3770470038986256,5.222725747330607e-12,7.83084748858636e-14,4.5926375e-12,7.085085e-14,1.1681491409809412,1.3711234018238791e-19,2.05583420749258e-21
3.389238449686902,5.019905529966398e-12,7.588764094468516e-14,4.4743566e-12,7.0808404e-14,1.168509264966811,1.30841293232477e-19,1.9779728965598567e-21
3.4013860872331367,5.0386633680594815e-12,7.663941262044382e-14,4.436233e-12,7.008839e-14,1.1688687316531237,1.3039382207308625e-19,1.9833247833868823e-21
3.413490514208434,5.242042792049748e-12,7.84355856336195e-14,4.705517e-12,7.2392437e-14,1.1692275500545408,1.346966189129489e-19,2.015437226748482e-21
3.425553081457722,5.284916620096658e-12,7.921681954718557e-14,4.63141e-12,7.2761296e-14,1.169585751752508,1.3484357863209216e-19,2.0212011283159675e-21
3.437572054437575,5.386755899860075e-12,7.852919366874636e-14,4.7223406e-12,7.156317e-14,1.1699432768031897,1.364825753988966e-19,1.9896699971475664e-21
3.449550319796647,5.3696188303463595e-12,7.89371874547042e-14,4.770688e-12,7.359078e-14,1.1703002027827012,1.3510518669598952e-19,1.9861416210871363e-21
3.461486386413288,5.399405140665033e-12,7.97137150315375e-14,4.805415e-12,7.460893e-14,1.1706564771280643,1.3491933533513501e-19,1.991871543061268e-21
3.473381417313868,5.390050616369386e-12,7.969814665880211e-14,4.8400407e-12,7.4659354e-14,1.1710121264513162,1.337646704043207e-19,1.9778657156341778e-21
3.4852367328544984,5.541548255200653e-12,8.262753537542877e-14,4.905752e-12,7.652708e-14,1.1713671823672809,1.3659037182098193e-19,2.036637643458091e-21
3.4977193825268595,5.445304547610281e-12,8.472198006011636e-14,4.8262176e-12,7.815301e-14,1.1717416653813146,1.332618322118419e-19,2.073383810347402e-21
