#id,gabe_ra,gabe_dec,m_F140W,m_F160W,z_p,z_spec,STELLARITY,in_obs_region_1,in_obs_region_2,in_obs_region_3,NRS_F110W,NRS_F140X,NRS_CLEAR,REFERENCE,WEIGHT,comment
19639,150.1112542384388,2.389263580852235,21.032983383139786,20.969686097992014,0.316,-99.0,0.04,False,True,True,21.181894302368164,21.10482406616211,21.213008880615234,0,0, 0
20682,150.04392014189088,2.3698274477613768,,,0.209,-99.0,,False,False,True,21.41155433654785,21.36850357055664,21.56873893737793,1,0,QU: 0
19463,150.07241438277453,2.3903658006812094,25.98430192650206,25.253566845943027,0.27,-99.0,0.5,False,False,True,26.005990982055664,25.804777145385746,25.72749710083008,0,0, 0
19044,150.08800981413216,2.395076719103735,24.11426780237736,23.853647098661863,3.143,-99.0,0.38,False,False,True,24.71507835388184,24.085603713989254,22.922870635986328,0,0, DU z>2 DU M>9 z>3: 0
18858,150.08222237667877,2.396943787572036,24.897130420037154,24.93524091779722,1.592,-99.0,0.35,False,False,True,25.09551239013672,25.01180458068848,24.843982696533203,0,0, 0
19300,150.10746443906436,2.386743210462515,25.534255673204665,25.23677345480599,0.01,-99.0,0.01,False,True,True,25.368173599243164,25.35462951660156,25.691469192504883,0,0, 0
19479,150.0937050760609,2.3857833204295327,24.430084098017502,24.101996012948568,0.551,-99.0,0.0,False,True,True,24.339622497558597,24.17245483398437,23.921993255615234,0,0, 0
19478,150.04826231820525,2.3865465405739266,,,1.145,-99.0,,False,False,True,22.650634765625,22.49870109558105,22.090904235839844,0,0, 0
19149,150.11267508901062,2.3914396609178263,25.753422193852465,25.60650802987888,0.383,-99.0,0.25,False,True,True,25.901885986328125,25.66300773620605,25.49492645263672,0,0, 0
18261,150.07378555707965,2.400805120389888,24.01051807792373,23.900926270272,0.714,-99.0,0.08,False,False,True,24.093812942504883,24.026203155517575,23.9974422454834,0,0, 0
20193,150.1105149493569,2.3747788631716893,25.105936294905963,25.266146229061295,1.03,-99.0,0.01,False,True,True,25.523326873779297,25.475231170654297,25.385662078857425,0,0, 0
18749,150.10246908689902,2.3984432456463094,23.39916169378022,23.332816232005698,0.483,-99.0,0.02,False,False,True,23.45321083068848,23.34191131591797,23.259462356567383,0,0, 0
20480,150.10565930030612,2.399122007760521,16.76296399010655,16.661184753437624,0.221,-99.0,0.03,False,False,True,16.976783752441406,16.893972396850586,17.020294189453125,0,0,QU: 0
20163,150.11688894230025,2.3754202149939685,25.027292489136165,24.907928916557218,0.005,-99.0,0.02,False,True,True,-99.0,-99.0,-99.0,0,0,QU: 0
19092,150.10248982904852,2.390024206108759,21.857478447399398,21.78332002100393,0.227,-99.0,0.03,False,True,True,22.01634788513184,21.94305992126465,22.076080322265625,0,0,QU: 0
18778,150.06482899605956,2.3969248178196496,25.644530938876073,25.52143659820396,0.622,-99.0,0.36,False,False,True,25.3942813873291,25.38396453857422,25.514102935791016,0,0, 0
20111,150.08359715953262,2.371914109437737,20.132676174774822,20.21350354886988,0.005,-99.0,0.84,False,True,True,20.16612243652344,20.21519660949707,20.50553321838379,1,0, 0
18811,150.07208639278124,2.3981319130716425,25.82685892870282,24.94689233616349,1.323,-99.0,0.53,False,False,True,25.60176658630371,25.376483917236328,24.751649856567383,0,0, 0
18810,150.07895834055154,2.392234661611619,21.16146402742028,21.07121996069046,0.342,-99.0,0.03,False,False,True,21.3828182220459,21.273700714111328,21.33702850341797,0,0,QU: 0
18108,150.05742695041621,2.39541967326412,21.807060376071668,21.62797756210018,1.255,-99.0,0.02,False,False,True,21.85637092590332,21.904869079589844,21.7312126159668,0,0, 0
19091,150.0953262039877,2.3847211373986967,18.153324035314192,17.982260559422897,0.258,0.266,0.03,False,True,True,18.49883079528809,18.288738250732425,18.165447235107425,0,0, 0
19565,150.11473288499738,2.3873559266507844,25.294122751766274,25.000005428694596,4.083,-99.0,0.02,False,True,True,25.274459838867188,25.16351890563965,24.554540634155277,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
19522,150.05814951613544,2.385070125128995,,24.455777003627357,3.206,-99.0,0.09,False,False,True,25.06524658203125,24.77077865600586,24.36639213562012,0,0, SF z>2: SF M>9 z>3: 0
19069,150.0933101124076,2.3889875056209213,22.62901160277837,22.313406811254513,3.399,-99.0,,False,True,True,22.409412384033203,22.207630157470703,21.783069610595703,0,0, SF z>2: SF M>9 z>3: 0
18780,150.10411207463852,2.3943078800713087,24.150815006346107,24.141941467705994,1.199,-99.0,0.81,False,True,True,24.36664581298828,24.35148811340332,24.222841262817383,0,0, 0
19266,150.09230373510292,2.385186780461799,20.2542115759089,20.126200530937787,0.342,0.353,0.83,False,True,True,20.51263427734375,20.35033798217773,20.27549362182617,0,0, 0
19090,150.07308621855796,2.393781043756115,24.409192289060126,24.170182236291815,3.248,-99.0,0.46,False,False,True,24.585092544555664,24.462207794189453,24.34864997863769,0,0, SF z>2: SF M>9 z>3: 0
18781,150.09176145698183,2.397768414451131,23.598771818350635,23.442869901176948,1.864,-99.0,0.82,False,False,True,24.13172721862793,23.742462158203125,22.96977424621582,0,0, 0
19519,150.1072023093416,2.3854491074102953,24.646657816203426,24.568237320505652,1.541,-99.0,0.08,False,True,True,24.70968246459961,24.80137634277344,24.77817916870117,0,0, 0
19554,150.09493500673884,2.388257656148466,25.64579567694611,25.620349788523217,2.883,-99.0,0.09,False,True,True,25.873046875,25.3700008392334,24.702068328857425,0,0, DU z>2 0
20363,150.10251505439916,2.376011835463237,25.460917845722815,25.347392281092,0.105,-99.0,0.01,False,True,True,25.45601272583008,25.429874420166016,25.66706657409668,0,0,QU: 0
19517,150.08138770416565,2.385350229150685,25.213800967206183,24.877895675860067,2.261,-99.0,0.01,False,True,True,25.62051010131836,25.48215103149414,25.4329891204834,0,0, SF z>2: 0
18815,150.10348184446312,2.395163872603298,23.03505513734066,22.747740518736958,2.902,-99.0,0.01,False,True,True,23.40725517272949,23.03166961669922,22.349071502685547,0,0, SF z>2: 0
20748,150.09452410132093,2.4029018869306387,24.172095044910236,23.94719585468759,2.36,-99.0,0.02,False,False,True,24.770835876464844,24.452125549316406,24.160646438598636,0,0, SF z>2: 0
18776,150.10593782241855,2.390907018929151,24.397024417575427,24.35000051229528,1.567,-99.0,0.72,False,True,True,24.56884002685547,24.566577911376957,24.452800750732425,0,0, 0
19559,150.07032718592907,2.3852500764714013,24.241167522347396,24.22297475110981,0.342,-99.0,0.02,False,False,True,24.287145614624023,24.23053932189941,24.391380310058597,0,0, 0
18777,150.09246290270482,2.3968187747460803,22.0655633881513,22.183770459265446,0.197,-99.0,0.48,False,False,True,22.333770751953125,22.293048858642575,22.502477645874023,1,0,QU: 0
19525,150.04762903739618,2.386544544657596,,,5.113,-99.0,,False,False,True,23.523595809936523,23.399681091308597,23.30278205871582,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
19540,150.06055129079652,2.3865888708553022,25.083752797275643,24.543934834828523,0.903,-99.0,0.59,False,False,True,25.837055206298828,25.139272689819336,24.40886878967285,0,0,QU: 0
19078,150.05436772561293,2.3893920910809197,,24.47489295693199,2.36,-99.0,0.13,False,False,True,26.50317001342773,25.02620887756348,23.43672752380371,0,0, DU z>2 0
18803,150.10854757620714,2.3961420887879563,21.94480283820838,21.88257858527577,0.215,-99.0,0.15,False,True,True,22.059497833251957,22.01888656616211,22.21753692626953,0,0,QU: 0
19079,150.05786177660025,2.3901201756742285,,20.87918293084266,0.335,-99.0,0.03,False,False,True,21.1826229095459,21.079500198364254,21.15354347229004,0,0,QU: 0
20368,150.05181541487727,2.375859440188033,,,0.005,-99.0,,False,True,True,-99.0,-99.0,-99.0,0,0,QU: 0
19529,150.07519009834004,2.3865537427534798,21.077824356241038,20.98382355046783,1.113,-99.0,0.03,False,True,True,21.315492630004883,21.163803100585938,20.86582565307617,0,0, 0
18067,150.10377765648647,2.4009185955619783,21.36095049272457,21.300468096773482,0.215,-99.0,0.33,False,False,True,21.477767944335938,21.421241760253903,21.59113883972168,0,0,QU: 0
18802,150.09090793275794,2.391213730218418,15.9747289272691,15.860085299433536,0.215,-99.0,0.03,False,True,True,16.201217651367188,16.106130599975586,16.207603454589844,0,0,QU: 0
20088,150.05978466923074,2.3767176218986537,,24.317786388106075,1.442,-99.0,0.03,False,True,True,24.58853912353516,24.61011505126953,24.36991310119629,0,0, 0
19538,150.11546562526001,2.3852916366583656,24.1117496209836,24.299521880319645,0.446,-99.0,0.03,False,True,True,24.52643775939941,24.388845443725582,24.41469383239746,0,0, 0
20771,150.08269932866668,2.369361072119861,26.160717453851042,25.44476131783472,0.046,-99.0,0.88,False,True,True,25.75894927978516,25.66623306274414,25.808090209960938,0,0, 0
18784,150.10836024529704,2.395294987602853,24.517731507978507,24.482645369402604,1.922,-99.0,0.1,False,True,True,24.772628784179688,24.766611099243164,24.63462829589844,0,0, 0
19073,150.11191513278004,2.3884513565330323,23.33553174441202,23.278979368679014,2.229,-99.0,0.04,False,True,True,23.9425106048584,23.67242813110352,23.384788513183597,0,0, SF z>2: 0
19087,150.0685093858167,2.3940703124338074,22.725561848698327,22.53040660613986,1.266,-99.0,0.01,False,False,True,22.835548400878903,22.81133270263672,22.653026580810547,0,0, 0
19084,150.08124269287336,2.3946424466560647,21.50348790327887,21.470576262769587,0.847,-99.0,0.02,False,False,True,21.72338485717773,21.614280700683597,21.398399353027344,0,0, 0
19075,150.10042659786222,2.3948656562098765,22.156369429878783,22.124122215318973,0.215,-99.0,0.03,False,True,True,22.273914337158203,22.239479064941406,22.45326042175293,0,0,QU: 0
20073,150.1090194966721,2.3769196407853177,25.771878419064578,25.72554714110889,0.239,-99.0,0.95,False,True,True,26.084850311279297,26.04982566833496,26.253440856933597,0,0,QU: 0
18789,150.11729656823968,2.3885418425395515,21.714241490092785,21.558950003105117,0.296,-99.0,0.05,False,True,True,22.304977416992188,21.777362823486328,21.16691017150879,0,0, 0
18089,150.08380458982515,2.4009909853265974,23.89973540240835,24.039865042698512,2.603,-99.0,0.17,False,False,True,24.39974403381348,24.16703987121582,24.00177001953125,0,0, SF z>2: 0
18790,150.08604944933273,2.395687283689064,25.289653467531817,25.57529441958347,0.39,-99.0,0.74,False,False,True,25.48643493652344,25.37679672241211,25.42559242248535,0,0, 0
18808,150.05485043464952,2.3953990985510663,,24.21130218457336,3.51,-99.0,0.01,False,False,True,24.9722957611084,24.73127555847168,23.84255027770996,0,0, SF z>2: SF M>9 z>3: 0
19138,150.10738691912553,2.3933084391432997,23.692908458319195,23.622500972585986,1.346,-99.0,0.05,False,True,True,23.876523971557617,23.826948165893555,23.62909507751465,0,0, 0
18829,150.1074038393844,2.3966217704259583,23.589323397971214,23.623835947527088,0.932,-99.0,0.25,False,True,True,23.622758865356445,23.592870712280277,23.424888610839844,0,0, 0
19864,150.09109099107383,2.3809072357089005,25.029460165211766,25.170367930435425,3.51,-99.0,0.0,False,True,True,25.130096435546875,25.08360290527344,25.264806747436523,0,0, SF z>2: 0
18185,150.09913941623302,2.368247596411133,21.217545654730227,21.14006257181365,0.051,-99.0,0.0,False,True,True,21.198230743408203,21.227434158325195,21.5279598236084,1,0, 0
19582,150.08119106438744,2.3819957773063956,25.244531635763003,25.108577721867206,0.072,-99.0,0.01,False,True,True,25.531591415405277,25.479394912719727,25.64920425415039,0,0,QU: 0
20043,150.05477954488615,2.37665869905534,,,0.185,-99.0,,False,True,True,23.451196670532227,23.412353515625,23.630830764770508,1,0,QU: 0
20743,150.05804254250555,2.370818753348452,23.978899745492654,23.88950533611079,4.963,-99.0,0.69,False,True,True,24.0621395111084,24.066110610961918,23.836475372314453,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
19063,150.06050056895944,2.3841060729397556,,25.009140091048092,1.966,-99.0,0.01,False,False,True,25.501577377319336,25.37546157836914,25.284273147583008,0,0, 0
18753,150.10337568031773,2.3997417926562568,24.826449562586063,24.75503567503804,1.02,-99.0,0.34,False,False,True,24.683488845825195,24.612977981567383,24.092512130737305,0,0, 0
19838,150.09031371388028,2.384631325693852,24.81020236410013,24.694534054942267,0.39,-99.0,0.24,False,True,True,25.007598876953125,24.857017517089844,24.83535385131836,0,0, 0
19121,150.09467367771202,2.391341793997532,20.254188249214145,20.17244160271253,0.63,-99.0,0.03,False,True,True,20.379337310791016,20.289527893066406,20.30136489868164,0,0, 0
19579,150.06963950386393,2.386573151888136,22.412136368857972,22.458179022644792,1.082,-99.0,0.79,False,False,True,22.664596557617188,22.56565284729004,22.380640029907227,0,0, 0
19865,150.07563121047602,2.3884876441662932,23.152266283878035,23.160883007041242,0.245,-99.0,0.0,False,False,True,23.31960105895996,23.272218704223636,23.4486026763916,0,0, 0
19286,150.09665146368667,2.3860201687742038,25.532626589449702,26.060506806338534,1.166,-99.0,0.1,False,True,True,25.86953353881836,25.908063888549805,25.530797958374023,0,0, 0
18196,150.09054841266138,2.397991581298589,25.77673895384489,25.620530517684983,1.658,-99.0,0.0,False,False,True,26.94274139404297,26.134057998657227,25.411073684692383,0,0,QU: 0
18751,150.08198683549477,2.3866642702556655,23.85624900629553,23.509180901186078,2.394,-99.0,0.03,False,True,True,24.15675926208496,23.79927635192871,23.460317611694336,0,0, SF z>2: 0
18835,150.08276614853872,2.3874903831061793,25.61053193496041,25.38152032221035,0.383,-99.0,0.01,False,True,True,25.53411293029785,25.28288078308105,25.08879852294922,0,0, 0
19058,150.10188829297334,2.390047452887863,19.261753139944314,19.166558165746103,0.227,-99.0,0.08,False,True,True,19.447607040405277,19.37157821655273,19.501453399658203,0,0, 0
19061,150.1071499779812,2.39598089144968,24.842943585989147,24.921741467795414,1.03,-99.0,0.19,False,True,True,25.131776809692383,25.04350471496582,24.69816017150879,0,0, 0
19509,150.07247713655968,2.376720648092649,27.449034634690328,26.510906585289387,0.239,-99.0,0.01,False,True,True,26.83221435546875,26.790468215942383,26.979076385498047,0,0, 0
18826,150.1041569086283,2.3940496318728144,24.60056333336352,24.531381519496968,2.087,-99.0,0.02,False,True,True,25.290565490722656,25.078275680541992,25.065868377685547,0,0, SF z>2: 0
19510,150.0804816360252,2.3863262522776356,23.90505313694812,23.87836557840255,0.138,-99.0,0.03,False,True,True,24.04874420166016,24.03363800048828,24.316362380981445,0,0,QU: 0
19115,150.11701634400924,2.392292298846765,25.050925364549837,24.516889271911232,2.213,-99.0,0.13,False,True,True,25.092622756958008,24.93524169921875,24.85295295715332,0,0, SF z>2: 0
19569,150.10821722252794,2.3854719023306497,24.923743570980122,24.857842640733306,0.005,-99.0,0.0,False,True,True,-99.0,-99.0,-99.0,0,0, 0
19111,150.07802296991565,2.391629516357469,23.59337879165113,23.512963789991375,0.748,-99.0,0.02,False,False,True,23.70738220214844,23.64131736755371,23.638994216918945,0,0, 0
19271,150.062439237908,2.3878357190824806,21.008031840066714,20.85972573412489,1.21,-99.0,0.17,False,False,True,21.40006256103516,21.18568229675293,20.672283172607425,0,0,QU: 0
19512,150.10855187866989,2.3853557175165423,23.94968137308941,23.97324245626571,1.605,-99.0,0.06,False,True,True,24.1535587310791,24.129867553710938,23.90729331970215,0,0, 0
20738,150.08427829441217,2.36919628906915,24.976128444229513,24.69239731813185,0.02,-99.0,0.43,False,True,True,24.833629608154297,24.815921783447266,25.15155601501465,0,0,QU: 0
19068,150.07630822217615,2.3895380584732453,22.88474509925527,22.781519452570382,1.632,-99.0,0.69,False,False,True,23.151203155517575,23.051868438720703,22.56962203979492,0,0, 0
19578,150.08416946830928,2.3861828458129333,18.671692365004706,18.589743956197605,0.233,-99.0,0.07,False,True,True,18.86371612548828,18.789705276489254,18.93105125427246,0,0,QU: 0
19065,150.0783993020078,2.389566128499646,19.103416633216852,18.9858914589895,0.356,0.354,0.03,False,False,True,19.350875854492188,19.2282829284668,19.26543617248535,0,0,QU: 0
19119,150.05142196032412,2.3928617040900617,,,0.68,-99.0,,False,False,True,20.79236221313477,20.44495391845703,19.94308853149414,0,0, 0
19259,150.04111780980418,2.3854540532279573,,,0.714,-99.0,,False,False,True,22.03205680847168,21.922334671020508,21.816011428833008,0,0, 0
19275,150.08231875920592,2.3884364790503234,25.010422994006973,24.534050235509763,1.752,-99.0,0.01,False,True,True,24.938371658325195,24.733184814453125,24.106653213500977,0,0, 0
18707,150.09043478248864,2.398483638598555,24.13731589950846,23.77042310333995,2.394,-99.0,0.03,False,False,True,24.69686508178711,24.18692970275879,23.546112060546875,0,0, SF z>2: 0
18896,150.1084752142825,2.3938056103295016,21.846967769236343,21.622994585909993,1.922,-99.0,0.03,False,True,True,22.68180274963379,22.06051254272461,21.207012176513672,0,0,QU: 0
18506,150.07094712946224,2.397974080469043,24.284218177323304,23.951548219632127,3.51,-99.0,0.51,False,False,True,24.41732215881348,24.229124069213867,23.87340545654297,0,0, SF z>2: SF M>9 z>3: 0
19319,150.10241243149508,2.3915682519802446,24.874089282740535,24.650231477422874,1.808,-99.0,0.02,False,True,True,25.137109756469727,24.97260284423828,24.838533401489254,0,0, 0
18659,150.07580556745236,2.3985520713124453,23.97857761385347,24.009837433934543,0.731,-99.0,0.73,False,False,True,24.03536033630371,23.998226165771484,24.041996002197266,0,0, 0
18939,150.09444143551116,2.396250459892344,23.088360602218913,22.977244284254443,0.233,-99.0,0.66,False,False,True,23.090408325195312,23.0710563659668,23.335906982421875,0,0,QU: 0
19383,150.06500603351287,2.3927624342666918,24.358013273589727,24.2561513029291,1.966,-99.0,0.44,False,False,True,24.7978458404541,24.60923194885254,24.46181869506836,0,0, 0
18894,150.09561115502098,2.3906774302032483,22.55848549348146,22.371809906164366,1.277,-99.0,0.03,False,True,True,23.01225852966309,22.69867706298828,21.80007743835449,0,0, 0
19320,150.10561453807657,2.3904873935958113,24.185631184487093,23.9337543784978,0.233,-99.0,0.7,False,True,True,24.07451057434082,24.03956794738769,24.248348236083984,0,0, 0
18515,150.09105779291423,2.397350479492343,25.975843260341577,25.60747461168519,3.578,-99.0,0.02,False,False,True,26.07054710388184,25.65919685363769,24.84193992614746,0,0, SF z>2: SF M>9 z>3: 0
18657,150.0781435155585,2.400991430400797,23.790561195593593,23.670718483059837,2.377,-99.0,0.03,False,False,True,24.2927188873291,24.013370513916016,23.76778030395508,0,0, SF z>2: 0
18518,150.04984269475176,2.39270168221816,,,0.227,-99.0,,False,False,True,20.94063377380371,20.89234161376953,21.058837890625,0,0, 0
19378,150.0930230559696,2.385130937298239,19.8878375812485,19.81241068519452,0.476,-99.0,0.99,False,True,True,20.341215133666992,20.19009780883789,20.190444946289062,1,0,QU: 0
18908,150.080621127504,2.3902622622610026,17.6361057502186,17.489734191800856,0.342,-99.0,0.03,False,False,True,17.990215301513672,17.81097412109375,17.71183967590332,0,0, 0
18897,150.06669947254966,2.394444922303404,23.887071875834998,23.802844557818563,0.383,-99.0,0.03,False,False,True,23.96297645568848,23.90448570251465,24.058786392211918,0,0, 0
18522,150.09650680432952,2.3903292387826705,23.56770197646519,23.477757355578635,1.21,-99.0,0.89,False,True,True,23.695505142211918,23.704776763916016,23.58760070800781,0,0, 0
18931,150.09083613889135,2.3990063136923916,24.114205376837326,23.92727135962081,2.428,-99.0,0.64,False,False,True,24.500688552856445,24.108482360839844,23.65122413635254,0,0, SF z>2: 0
18934,150.08759957051612,2.3943612711585605,23.208226666975456,23.19184735514693,2.585,-99.0,0.73,False,False,True,23.506824493408203,23.31447410583496,23.078763961791992,0,0, SF z>2: 0
18519,150.11491033682094,2.391887072551499,24.82768097079482,24.574859356873,2.479,-99.0,0.26,False,True,True,25.172029495239254,24.86474227905273,24.564855575561523,0,0, SF z>2: 0
18663,150.08510267995376,2.398561209926994,22.25227524293393,22.196617529910046,1.85,-99.0,0.14,False,False,True,22.50382232666016,22.404199600219727,22.21561813354492,0,0, 0
19451,150.0695485477796,2.385530596694278,25.128657070280468,24.894693810004313,0.614,-99.0,0.0,False,False,True,25.02630615234375,24.95321273803711,25.03040885925293,0,0, 0
18670,150.09636341031714,2.400640695216345,25.113066320875472,25.29826892480445,4.644,-99.0,0.0,False,False,True,25.43373107910156,25.460081100463867,25.26294708251953,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
18458,150.09575517180392,2.385971286231342,24.145123443425714,24.727852027405074,1.78,-99.0,0.08,False,True,True,24.760128021240234,24.66616439819336,24.403051376342773,0,0, 0
18950,150.0722369992004,2.3987305326528023,22.146853866121212,21.971824779943475,0.865,-99.0,0.01,False,False,True,22.678985595703125,22.23940086364746,21.458818435668945,0,0, 0
18452,150.10753451517405,2.3984165433905646,23.188974414310778,22.980107647346685,0.559,-99.0,0.98,False,False,True,23.050806045532227,22.930028915405277,22.86897850036621,1,0, 0
19195,150.0778433110543,2.3860191996816855,23.76974458813991,23.68478857069128,0.671,-99.0,0.11,False,True,True,24.022197723388672,23.87768173217773,23.809410095214844,0,0,QU: 0
18445,150.11311291648525,2.3861572720317596,24.043120854877056,24.09932136399265,0.697,-99.0,0.02,False,True,True,24.228870391845703,24.167943954467773,24.198427200317383,0,0, 0
18444,150.06019674017105,2.391048615133743,25.678892332411873,25.43354488118958,0.951,-99.0,0.01,False,False,True,25.35997772216797,25.4563102722168,25.506500244140625,0,0, 0
20545,150.0846681438968,2.372179664527585,25.6257693358145,25.746008808494388,0.731,-99.0,0.0,False,True,True,25.88998413085937,25.810752868652344,25.80583000183105,0,0, 0
19802,150.11863054547345,2.3834185700944923,25.48100516167483,25.502488242246258,2.55,-99.0,0.04,False,True,True,26.24422836303711,25.8846435546875,25.52066802978516,0,0, SF z>2: 0
18674,150.1120731402629,2.3974793754710815,23.155121008003768,23.122543642834398,0.046,-99.0,0.96,False,True,True,23.25275230407715,23.231609344482425,23.54888916015625,1,0,QU: 0
19733,150.0523322240416,2.3837317811822833,,,0.376,-99.0,,False,False,True,20.06209945678711,19.903230667114254,19.852001190185547,0,0, 0
18469,150.0877787997409,2.400329664419456,17.932360704530346,17.811911186806107,0.221,-99.0,0.07,False,False,True,18.184789657592773,18.073810577392575,18.1528377532959,0,0,QU: 0
19315,150.1182536365387,2.3839439758322243,24.98346056711765,24.504567384391,3.51,-99.0,0.93,False,True,True,25.167709350585938,24.985898971557617,24.65863800048828,1,0, SF z>2: SF M>9 z>3: 0
19387,150.08925965908986,2.3935424747609053,21.969604262003962,21.829977520525635,0.536,-99.0,,False,False,True,21.916259765625,21.83534812927246,21.758848190307617,0,0, 0
18940,150.09618429613613,2.3968081105585926,24.14828008703348,23.92416724154992,1.951,-99.0,0.82,False,False,True,24.31626510620117,24.213489532470703,24.11186408996582,0,0, 0
20264,150.06881549464788,2.379132168555599,25.71062238626994,25.31049976670662,0.239,-99.0,0.01,False,True,True,25.395782470703125,25.380937576293945,25.61162757873535,0,0, 0
20552,150.11631388104016,2.3742464793893947,23.47103157346655,23.509433967954987,0.005,-99.0,0.98,False,True,True,-99.0,-99.0,-99.0,0,0,QU: 0
19198,150.11369247045914,2.3906630185602404,25.12991312563296,24.9332583600546,0.819,-99.0,0.01,False,True,True,25.176063537597656,25.126415252685547,25.04426002502441,0,0, 0
19196,150.0946324561666,2.3939582937636743,22.90698407793773,22.989584947551258,0.932,-99.0,0.03,False,False,True,23.099140167236328,23.02065658569336,22.892040252685547,0,0, 0
18480,150.1097027558391,2.3995543993117736,23.252679224839003,23.21951678914874,0.39,-99.0,0.0,False,False,True,23.423044204711918,23.333419799804688,23.427600860595703,0,0, 0
18665,150.08942514007262,2.4019067625887565,24.63885249221624,24.834008128175324,1.02,-99.0,0.02,False,False,True,24.669649124145508,24.687589645385746,24.648311614990234,0,0, 0
19741,150.06281373738614,2.378906442571696,,25.989332240358724,1.442,-99.0,0.01,False,True,True,26.192279815673828,26.581174850463867,26.82169342041016,0,0, 0
18530,150.08267176728356,2.3997925955013253,24.197200601495002,24.07988278206421,1.418,-99.0,0.67,False,False,True,24.49950218200684,24.478246688842773,24.3347225189209,0,0, 0
18580,150.11527020821083,2.3997124656094155,22.631926822343026,22.45491399323868,1.382,-99.0,0.08,False,True,True,23.01587677001953,22.791467666625977,22.2198486328125,0,0,QU: 0
19353,150.08326227546365,2.3870691793916765,25.89238542895687,25.36505976086581,1.382,-99.0,0.19,False,True,True,25.459571838378903,25.558507919311523,25.520919799804688,0,0, 0
19911,150.11982923253655,2.383130719983398,25.398834540948773,25.159451026677253,2.981,-99.0,0.01,False,True,True,25.728349685668945,25.44051742553711,25.17435073852539,0,0, SF z>2: 0
18921,150.09045479255542,2.3892495493340915,21.789684857897264,21.677385435111482,0.264,-99.0,,False,True,True,21.875459671020508,21.77149200439453,21.833335876464844,0,0,QU: 0
19225,150.11224939260092,2.3873970744633306,20.83248661925677,20.62620028206233,0.705,0.757,0.14,False,True,True,21.125097274780277,20.82246971130371,20.32447052001953,0,0, 0
19216,150.09455863025093,2.3868164774707443,19.599894672475248,19.43440915622563,0.528,0.531,0.03,False,True,True,19.89720726013184,19.68513298034668,19.528125762939453,0,0, 0
20296,150.1059259859178,2.374722512649633,21.02276172364284,20.930658781113767,0.59,-99.0,0.99,False,True,True,21.58904838562012,21.40144157409668,21.321420669555664,1,0,QU: 0
19213,150.11691054932456,2.3869285588465017,21.156774833337973,21.085896890891487,0.932,0.94,0.03,False,True,True,21.45043563842773,21.25703811645508,20.79481315612793,0,0, 0
18619,150.07670051116932,2.3985940155821694,24.30272177552167,23.855915856184065,3.164,-99.0,0.88,False,False,True,25.072126388549805,24.036571502685547,22.585033416748047,0,0, DU z>2 DU M>9 z>3: 0
18534,150.07518919965716,2.400586004046441,24.013231802596515,23.921168440935382,1.358,-99.0,0.03,False,False,True,24.29230117797852,24.16796875,23.83407592773437,0,0, 0
19357,150.1099514818788,2.393491948301476,26.061204849070474,26.005205600902606,1.794,-99.0,0.01,False,True,True,26.13806915283203,26.07496452331543,26.022422790527344,0,0, 0
19212,150.10801581340468,2.39191886320883,24.93967900568829,24.80728914954758,1.3,-99.0,0.02,False,True,True,25.14407539367676,24.991899490356445,24.823829650878903,0,0, 0
19768,150.07754901219445,2.3850340273856774,25.961279572301567,25.325894138371012,0.156,-99.0,0.7,False,True,True,26.026538848876957,25.90630149841309,25.94453239440918,0,0, 0
18920,150.07596485557644,2.3967988316043125,24.034698279484587,24.132299744737548,0.376,-99.0,0.0,False,False,True,24.182544708251957,24.151918411254883,24.35451316833496,0,0, 0
18589,150.08916992253532,2.3998305204062818,24.272488586685313,24.340436586196965,4.644,-99.0,0.46,False,False,True,24.539426803588867,24.52658462524414,24.164783477783203,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
18590,150.11496680878315,2.4008562630942607,24.480671786783468,24.455533677816426,1.794,-99.0,0.94,False,False,True,24.81978988647461,24.684568405151367,24.52414894104004,0,0, 0
20481,150.1152877613516,2.3710927168654203,25.889002010271216,25.6208170542838,4.561,-99.0,0.01,False,True,True,25.978742599487305,25.98853874206543,25.76614189147949,0,0, SF z>2: SF M>9 z>3: z>4 all: 0
19778,150.10173174182773,2.3775056313214153,25.893000607059758,25.47688373575259,2.769,-99.0,0.06,False,True,True,26.24482536315918,25.82987594604492,25.71808433532715,0,0, SF z>2: 0
18605,150.0755171161267,2.395014694079681,24.0828784066956,23.89278586870086,2.942,-99.0,0.02,False,False,True,24.58929252624512,24.183574676513672,23.407495498657227,0,0, SF z>2: 0
18914,150.09163313689257,2.3950856697224228,23.879931747933757,23.971750602827075,1.966,-99.0,0.89,False,False,True,24.3629150390625,24.23810195922852,23.985240936279297,0,0, 0
19345,150.08979298106047,2.376579520403302,,24.750487738150767,0.005,-99.0,0.0,False,True,True,-99.0,-99.0,-99.0,0,0,QU: 0
18591,150.0794258408046,2.4011264517656254,24.878371201317446,24.799489371548564,0.505,-99.0,0.02,False,False,True,25.082521438598636,25.03455924987793,25.13396453857422,0,0, 0
